field_1,s_id,nzsegment,nzreach,nztme,nztmn,long,lat,period,np_id,np_id_name,np_id_units,q_5,q_20,q_25,median,q_75,q_80,q_95,g_540,g_260,ann_max,nof_swim,nof_toxicity,anzg_meet,mci_band,sof,climate,src_of_flw,dominant_landcover,n_values,n_rightcensored,n_leftcensored,dl,al,imputed_lower,imputed_upper,month_ok,quarter_ok,year_ok,c_q_5,c_q_20,c_q_25,c_median,c_q_75,c_q_80,c_q_95,c_ann_max,sid,river,location,sitename,siteid,rcid,councilsiteid,councilsit,landcover,nzmge,nzmgn,anz_dgv_q80,anz_dgv_q20
3003,ES-00068,15290336,15042780,1268969.9999883,4903829.99999862,168.729456510051,-45.9392403133049,2013-2017,NH4N,Ammoniacal nitrogen,g/m3,0.00078,0.00255,0.00329,0.0115,0.0275,0.031,0.1235,NA,NA,0.77,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,60,0,28,0.01,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.01,<0.01,<0.01,0.0115,0.0275,0.031,0.1235,0.77,NA,Sandstone Stream,Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,ES,Sandstone Stream at Kingston Crossing Rd,NA,P,2178806,5465710,10,NA
3004,ES-00068,15290336,15042780,1268969.9999883,4903829.99999862,168.729456510051,-45.9392403133049,2013-2017,TURB,Turbidity,NTU,1.435,2.5,2.75,4.4,9.55,10.5,37.5,NA,NA,70,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,1.435,2.5,2.75,4.4,9.55,10.5,37.5,70,NA,Sandstone Stream,Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,ES,Sandstone Stream at Kingston Crossing Rd,NA,P,2178806,5465710,1.3,NA
3005,ES-00068,15290336,15042780,1268969.9999883,4903829.99999862,168.729456510051,-45.9392403133049,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.018,0.0265,0.0275,0.042,0.0595,0.062,0.088,NA,NA,0.107,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.018,0.0265,0.0275,0.042,0.0595,0.062,0.088,0.107,NA,Sandstone Stream,Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,ES,Sandstone Stream at Kingston Crossing Rd,NA,P,2178806,5465710,8,NA
3006,ES-00068,15290336,15042780,1268969.9999883,4903829.99999862,168.729456510051,-45.9392403133049,2013-2017,NO3N,Nitrate-nitrogen,g/m3,0.048,0.161,0.2035,1.195,2.3,2.35,4.1,NA,NA,5.2,NA,C,Does not meet,NA,CD/L,CD,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.048,0.161,0.2035,1.195,2.3,2.35,4.1,5.2,NA,Sandstone Stream,Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,ES,Sandstone Stream at Kingston Crossing Rd,NA,P,2178806,5465710,265,NA
3007,ES-00068,15290336,15042780,1268969.9999883,4903829.99999862,168.729456510051,-45.9392403133049,2013-2017,CLAR,Clarity,m,0.31,0.63,0.705,0.9,1.1925,1.335,2.21,NA,NA,2.8,NA,NA,Meets,NA,CD/L,CD,L,Pastoral,55,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.31,0.63,0.705,0.9,1.1925,1.335,2.21,2.8,NA,Sandstone Stream,Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,ES,Sandstone Stream at Kingston Crossing Rd,NA,P,2178806,5465710,NA,0.5
3008,ES-00068,15290336,15042780,1268969.9999883,4903829.99999862,168.729456510051,-45.9392403133049,2013-2017,ECOLI,E. coli,cfu/100mL,70,150,165,420,1500,1750,15000,0.45,0.616666666666667,130000,E,NA,NA,NA,CD/L,CD,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,70,150,165,420,1500,1750,15000,130000,NA,Sandstone Stream,Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,ES,Sandstone Stream at Kingston Crossing Rd,NA,P,2178806,5465710,NA,NA
3024,ES-00112,15314100,15058642,1235629.99998093,4858797.99999811,168.266192874427,-46.3263007993515,2013-2017,CLAR,Clarity,m,0.21,0.62,0.72,1.815,2.8,3.025,3.95,NA,NA,6.2,NA,NA,Meets,NA,CD/L,CD,L,Pastoral,50,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,FALSE,TRUE,FALSE,0.21,0.62,0.72,1.815,2.8,3.025,3.95,6.2,NA,NA,NA,NA,Oreti River at Wallacetown,ES,NA,Oreti River at Wallacetown,P,2145420.21173965,5420797.01880786,NA,0.5
3009,ES-00068,15290336,15042780,1268969.9999883,4903829.99999862,168.729456510051,-45.9392403133049,2013-2017,TP,Total phosphorus,g/m3,0.0345,0.056,0.058,0.0735,0.107,0.1215,0.187,NA,NA,0.28,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.0345,0.056,0.058,0.0735,0.107,0.1215,0.187,0.28,NA,Sandstone Stream,Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,ES,Sandstone Stream at Kingston Crossing Rd,NA,P,2178806,5465710,14,NA
3010,ES-00068,15290336,15042780,1268969.9999883,4903829.99999862,168.729456510051,-45.9392403133049,2013-2017,NH4N_adj,Ammoniacal nitrogen (adjusted),g/m3,0.00054,0.00155,0.00175,0.00559,0.01362,0.01576,0.05394,NA,NA,0.523920004638193,NA,C,NA,NA,CD/L,CD,L,Pastoral,60,0,28,0.00680415590439212,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.00680415590439212,<0.00680415590439212,<0.00680415590439212,<0.00680415590439212,0.01362,0.01576,0.05394,0.523920004638193,NA,Sandstone Stream,Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,ES,Sandstone Stream at Kingston Crossing Rd,NA,P,2178806,5465710,NA,NA
3011,ES-00068,15290336,15042780,1268969.9999883,4903829.99999862,168.729456510051,-45.9392403133049,2013-2017,TN,Total nitrogen,g/m3,0.385,0.585,0.68,2.095,3.3,3.45,5.2,NA,NA,7.9,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.385,0.585,0.68,2.095,3.3,3.45,5.2,7.9,NA,Sandstone Stream,Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,Sandstone Stream at Kingston Crossing Rd,ES,Sandstone Stream at Kingston Crossing Rd,NA,P,2178806,5465710,913,NA
3012,ES-00072,15312336,15057386,1221245.99997691,4862421.99999787,168.082923403251,-46.2859273277536,2013-2017,NH4N_adj,Ammoniacal nitrogen (adjusted),g/m3,0.00112,0.00175,0.00188,0.00333,0.00553,0.00633,0.01299,NA,NA,0.0308756657672907,NA,A,NA,NA,CD/L,CD,L,Pastoral,60,0,45,0.0087842586085643,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.0087842586085643,<0.0087842586085643,<0.0087842586085643,<0.0087842586085643,<0.0087842586085643,<0.0087842586085643,0.01299,0.0308756657672907,NA,Aparima River,Thornbury,Aparima River at Thornbury,Aparima River at Thornbury,ES,Aparima River at Thornbury,NA,P,2131099,5424399,NA,NA
3013,ES-00072,15312336,15057386,1221245.99997691,4862421.99999787,168.082923403251,-46.2859273277536,2013-2017,NH4N,Ammoniacal nitrogen,g/m3,0.00053,0.00137,0.00168,0.00386,0.00926,0.0115,0.03,NA,NA,0.066,NA,NA,Meets,NA,CD/L,CD,L,Pastoral,60,0,45,0.01,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.01,<0.01,<0.01,<0.01,<0.01,0.0115,0.03,0.066,NA,Aparima River,Thornbury,Aparima River at Thornbury,Aparima River at Thornbury,ES,Aparima River at Thornbury,NA,P,2131099,5424399,10,NA
3014,ES-00072,15312336,15057386,1221245.99997691,4862421.99999787,168.082923403251,-46.2859273277536,2013-2017,TURB,Turbidity,NTU,0.542,0.8725,0.965,1.53,3.21125,4.3,15.375,NA,NA,70,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,111,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.542,0.8725,0.965,1.53,3.21125,4.3,15.375,70,NA,Aparima River,Thornbury,Aparima River at Thornbury,Aparima River at Thornbury,ES,Aparima River at Thornbury,NA,P,2131099,5424399,1.3,NA
3015,ES-00072,15312336,15057386,1221245.99997691,4862421.99999787,168.082923403251,-46.2859273277536,2013-2017,TP,Total phosphorus,g/m3,0.00459,0.008,0.00825,0.014,0.021,0.0227,0.0741,NA,NA,0.21,NA,NA,Meets,NA,CD/L,CD,L,Pastoral,59,0,3,0.004,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.004,0.008,0.00825,0.014,0.021,0.0227,0.0741,0.21,NA,Aparima River,Thornbury,Aparima River at Thornbury,Aparima River at Thornbury,ES,Aparima River at Thornbury,NA,P,2131099,5424399,14,NA
3016,ES-00072,15312336,15057386,1221245.99997691,4862421.99999787,168.082923403251,-46.2859273277536,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.00238,0.00368,0.004,0.006,0.0095,0.01,0.0135,NA,NA,0.024,NA,NA,Meets,NA,CD/L,CD,L,Pastoral,60,0,14,0.004,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.004,<0.004,0.004,0.006,0.0095,0.01,0.0135,0.024,NA,Aparima River,Thornbury,Aparima River at Thornbury,Aparima River at Thornbury,ES,Aparima River at Thornbury,NA,P,2131099,5424399,8,NA
3017,ES-00072,15312336,15057386,1221245.99997691,4862421.99999787,168.082923403251,-46.2859273277536,2013-2017,NO3N,Nitrate-nitrogen,g/m3,0.275,0.37,0.415,0.665,0.95,1.03,1.52,NA,NA,1.77,NA,B,Does not meet,NA,CD/L,CD,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.275,0.37,0.415,0.665,0.95,1.03,1.52,1.77,NA,Aparima River,Thornbury,Aparima River at Thornbury,Aparima River at Thornbury,ES,Aparima River at Thornbury,NA,P,2131099,5424399,265,NA
3018,ES-00072,15312336,15057386,1221245.99997691,4862421.99999787,168.082923403251,-46.2859273277536,2013-2017,TN,Total nitrogen,g/m3,0.418,0.553,0.5775,0.91,1.4775,1.524,2,NA,NA,2.1,NA,NA,Meets,NA,CD/L,CD,L,Pastoral,59,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.418,0.553,0.5775,0.91,1.4775,1.524,2,2.1,NA,Aparima River,Thornbury,Aparima River at Thornbury,Aparima River at Thornbury,ES,Aparima River at Thornbury,NA,P,2131099,5424399,913,NA
3019,ES-00072,15312336,15057386,1221245.99997691,4862421.99999787,168.082923403251,-46.2859273277536,2013-2017,CLAR,Clarity,m,0.274,0.907,0.975,2.305,3.125,3.178,4.597,NA,NA,5.72,NA,NA,Meets,NA,CD/L,CD,L,Pastoral,52,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,FALSE,TRUE,FALSE,0.274,0.907,0.975,2.305,3.125,3.178,4.597,5.72,NA,Aparima River,Thornbury,Aparima River at Thornbury,Aparima River at Thornbury,ES,Aparima River at Thornbury,NA,P,2131099,5424399,NA,0.5
3020,ES-00072,15312336,15057386,1221245.99997691,4862421.99999787,168.082923403251,-46.2859273277536,2013-2017,ECOLI,E. coli,cfu/100mL,50.8,80,90,157.75,356.75,475.25,1785.8,0.193548387096774,0.346774193548387,19000,D,NA,NA,NA,CD/L,CD,L,Pastoral,124,0,2,10,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,50.8,80,90,157.75,356.75,475.25,1785.8,19000,NA,Aparima River,Thornbury,Aparima River at Thornbury,Aparima River at Thornbury,ES,Aparima River at Thornbury,NA,P,2131099,5424399,NA,NA
3021,ES-00112,15314100,15058642,1235629.99998093,4858797.99999811,168.266192874427,-46.3263007993515,2013-2017,ECOLI,E. coli,cfu/100mL,15.25,40.5,50,114,234.875,354.25,1823.25,0.16,0.224,4800,D,NA,NA,NA,CD/L,CD,L,Pastoral,125,0,3,1000,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<1000,<1000,<1000,<1000,<1000,<1000,1823.25,4800,NA,NA,NA,NA,Oreti River at Wallacetown,ES,NA,Oreti River at Wallacetown,P,2145420.21173965,5420797.01880786,NA,NA
3025,ES-00112,15314100,15058642,1235629.99998093,4858797.99999811,168.266192874427,-46.3263007993515,2013-2017,TURB,Turbidity,NTU,0.551,0.996,1.0625,1.59,4.5,6.76,35.15,NA,NA,370,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,107,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.551,0.996,1.0625,1.59,4.5,6.76,35.15,370,NA,NA,NA,NA,Oreti River at Wallacetown,ES,NA,Oreti River at Wallacetown,P,2145420.21173965,5420797.01880786,1.3,NA
3026,ES-00112,15314100,15058642,1235629.99998093,4858797.99999811,168.266192874427,-46.3263007993515,2013-2017,NH4N_adj,Ammoniacal nitrogen (adjusted),g/m3,0.00097,0.00161,0.00187,0.00294,0.00565,0.00641,0.016,NA,NA,0.0204394319660444,NA,A,NA,NA,CD/L,CD,L,Pastoral,59,0,40,0.00680415590439212,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.00680415590439212,<0.00680415590439212,<0.00680415590439212,<0.00680415590439212,<0.00680415590439212,<0.00680415590439212,0.016,0.0204394319660444,NA,NA,NA,NA,Oreti River at Wallacetown,ES,NA,Oreti River at Wallacetown,P,2145420.21173965,5420797.01880786,NA,NA
3027,ES-00112,15314100,15058642,1235629.99998093,4858797.99999811,168.266192874427,-46.3263007993515,2013-2017,TN,Total nitrogen,g/m3,0.666,0.772,0.87,1.13,1.755,1.951,2.51,NA,NA,3.2,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,59,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.666,0.772,0.87,1.13,1.755,1.951,2.51,3.2,NA,NA,NA,NA,Oreti River at Wallacetown,ES,NA,Oreti River at Wallacetown,P,2145420.21173965,5420797.01880786,913,NA
3028,ES-00112,15314100,15058642,1235629.99998093,4858797.99999811,168.266192874427,-46.3263007993515,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.00187,0.00311,0.00346,0.006,0.008,0.009,0.01565,NA,NA,0.04,NA,NA,Meets,NA,CD/L,CD,L,Pastoral,59,0,18,0.004,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.004,<0.004,<0.004,0.006,0.008,0.009,0.01565,0.04,NA,NA,NA,NA,Oreti River at Wallacetown,ES,NA,Oreti River at Wallacetown,P,2145420.21173965,5420797.01880786,8,NA
3029,ES-00112,15314100,15058642,1235629.99998093,4858797.99999811,168.266192874427,-46.3263007993515,2013-2017,NO3N,Nitrate-nitrogen,g/m3,0.418,0.623,0.65,0.94,1.395,1.525,2.155,NA,NA,2.4,NA,B,Does not meet,NA,CD/L,CD,L,Pastoral,59,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.418,0.623,0.65,0.94,1.395,1.525,2.155,2.4,NA,NA,NA,NA,Oreti River at Wallacetown,ES,NA,Oreti River at Wallacetown,P,2145420.21173965,5420797.01880786,265,NA
3030,ES-00121,15283270,15038276,1183478.99996312,4914330.9999971,167.640024852344,-45.7986974283497,2013-2017,ECOLI,E. coli,cfu/100mL,3.10571,10,20,30,65,85,360,0.0333333333333333,0.1,800,A,NA,NA,NA,CX/Lk,CX,Lk,Native,60,0,8,10,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<10,10,20,30,65,85,360,800,NA,Waiau River,Sunnyside,Waiau River at Sunnyside,Waiau River at Sunnyside,ES,Waiau River at Sunnyside,NA,IF,2093500,5476399,NA,NA
3031,ES-00121,15283270,15038276,1183478.99996312,4914330.9999971,167.640024852344,-45.7986974283497,2013-2017,CLAR,Clarity,m,0.47,1.475,1.9,2.93,4.63,4.85,6.371,NA,NA,7.1,NA,NA,Meets,NA,CX/Lk,CX,Lk,Native,50,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,FALSE,TRUE,FALSE,0.47,1.475,1.9,2.93,4.63,4.85,6.371,7.1,NA,Waiau River,Sunnyside,Waiau River at Sunnyside,Waiau River at Sunnyside,ES,Waiau River at Sunnyside,NA,IF,2093500,5476399,NA,1.7
3032,ES-00121,15283270,15038276,1183478.99996312,4914330.9999971,167.640024852344,-45.7986974283497,2013-2017,TP,Total phosphorus,g/m3,0.00057,0.00131,0.00157,0.00324,0.0075,0.0105,0.017,NA,NA,0.029,NA,NA,Meets,NA,CX/Lk,CX,Lk,Native,60,0,35,0.004,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.004,<0.004,<0.004,<0.004,0.0075,0.0105,0.017,0.029,NA,Waiau River,Sunnyside,Waiau River at Sunnyside,Waiau River at Sunnyside,ES,Waiau River at Sunnyside,NA,IF,2093500,5476399,10,NA
3033,ES-00121,15283270,15038276,1183478.99996312,4914330.9999971,167.640024852344,-45.7986974283497,2013-2017,NH4N,Ammoniacal nitrogen,g/m3,0.005,0.005,0.005,0.005,0.005,0.005,0.005,NA,NA,0.019,NA,NA,Meets,NA,CX/Lk,CX,Lk,Native,60,0,59,0.01,NA,Not Imputed - model fit failed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,NA,0.019,NA,Waiau River,Sunnyside,Waiau River at Sunnyside,Waiau River at Sunnyside,ES,Waiau River at Sunnyside,NA,IF,2093500,5476399,5,NA
3034,ES-00121,15283270,15038276,1183478.99996312,4914330.9999971,167.640024852344,-45.7986974283497,2013-2017,TURB,Turbidity,NTU,0.37,0.5,0.555,0.795,1.785,2.03,11.15,NA,NA,16.8,NA,NA,Meets,NA,CX/Lk,CX,Lk,Native,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.37,0.5,0.555,0.795,1.785,2.03,11.15,16.8,NA,Waiau River,Sunnyside,Waiau River at Sunnyside,Waiau River at Sunnyside,ES,Waiau River at Sunnyside,NA,IF,2093500,5476399,2,NA
3035,ES-00121,15283270,15038276,1183478.99996312,4914330.9999971,167.640024852344,-45.7986974283497,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.002,0.002,0.002,0.002,0.002,0.002,0.002,NA,NA,0.002,NA,NA,Meets,NA,CX/Lk,CX,Lk,Native,60,0,60,0.004,NA,All censored - cannot impute,No censored - no imputation required,TRUE,FALSE,FALSE,<0.004,<0.004,<0.004,<0.004,<0.004,<0.004,NA,NA,NA,Waiau River,Sunnyside,Waiau River at Sunnyside,Waiau River at Sunnyside,ES,Waiau River at Sunnyside,NA,IF,2093500,5476399,4,NA
3036,ES-00121,15283270,15038276,1183478.99996312,4914330.9999971,167.640024852344,-45.7986974283497,2013-2017,TN,Total nitrogen,g/m3,0.145,0.195,0.205,0.27,0.325,0.345,0.42,NA,NA,0.56,NA,NA,Does not meet,NA,CX/Lk,CX,Lk,Native,60,0,1,0.11,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,0.145,0.195,0.205,0.27,0.325,0.345,0.42,0.56,NA,Waiau River,Sunnyside,Waiau River at Sunnyside,Waiau River at Sunnyside,ES,Waiau River at Sunnyside,NA,IF,2093500,5476399,194,NA
3037,ES-00121,15283270,15038276,1183478.99996312,4914330.9999971,167.640024852344,-45.7986974283497,2013-2017,NO3N,Nitrate-nitrogen,g/m3,0.0625,0.1035,0.122,0.1665,0.1985,0.21,0.29,NA,NA,0.36,NA,A,Does not meet,NA,CX/Lk,CX,Lk,Native,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.0625,0.1035,0.122,0.1665,0.1985,0.21,0.29,0.36,NA,Waiau River,Sunnyside,Waiau River at Sunnyside,Waiau River at Sunnyside,ES,Waiau River at Sunnyside,NA,IF,2093500,5476399,47,NA
3038,ES-00121,15283270,15038276,1183478.99996312,4914330.9999971,167.640024852344,-45.7986974283497,2013-2017,NH4N_adj,Ammoniacal nitrogen (adjusted),g/m3,0.00206,0.00218,0.00218,0.00234,0.00253,0.00253,0.00276,NA,NA,0.00961074886386134,NA,A,NA,NA,CX/Lk,CX,Lk,Native,60,0,59,0.00552417080163362,NA,Not Imputed - model fit failed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.00552417080163362,<0.00552417080163362,<0.00552417080163362,<0.00552417080163362,<0.00552417080163362,<0.00552417080163362,NA,0.00961074886386134,NA,Waiau River,Sunnyside,Waiau River at Sunnyside,Waiau River at Sunnyside,ES,Waiau River at Sunnyside,NA,IF,2093500,5476399,NA,NA
3039,ES-00130,15293327,15044764,1274803.99998924,4898792.99999866,168.801093080172,-45.9872387968892,2013-2017,DRP,Dissolved reactive phosphorus,g/m3,0.0045,0.007,0.0095,0.0215,0.028,0.0295,0.0545,NA,NA,0.147,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,60,0,2,0.004,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,0.0045,0.007,0.0095,0.0215,0.028,0.0295,0.0545,0.147,NA,Waimea Stream,Mandeville,Waimea Stream at Mandeville,Waimea Stream at Mandeville,ES,Waimea Stream at Mandeville,NA,P,2184673,5460690,8,NA
3040,ES-00130,15293327,15044764,1274803.99998924,4898792.99999866,168.801093080172,-45.9872387968892,2013-2017,NO3N,Nitrate-nitrogen,g/m3,1.665,2.35,2.4,3.05,4.05,4.2,4.95,NA,NA,5.4,NA,C,Does not meet,NA,CD/L,CD,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,1.665,2.35,2.4,3.05,4.05,4.2,4.95,5.4,NA,Waimea Stream,Mandeville,Waimea Stream at Mandeville,Waimea Stream at Mandeville,ES,Waimea Stream at Mandeville,NA,P,2184673,5460690,265,NA
3041,ES-00130,15293327,15044764,1274803.99998924,4898792.99999866,168.801093080172,-45.9872387968892,2013-2017,NH4N,Ammoniacal nitrogen,g/m3,0.00058,0.00189,0.00243,0.00681,0.02,0.031,0.0795,NA,NA,0.167,NA,NA,Meets,NA,CD/L,CD,L,Pastoral,60,0,35,0.01,NA,Imputed,No censored - no imputation required,TRUE,FALSE,FALSE,<0.01,<0.01,<0.01,<0.01,0.02,0.031,0.0795,0.167,NA,Waimea Stream,Mandeville,Waimea Stream at Mandeville,Waimea Stream at Mandeville,ES,Waimea Stream at Mandeville,NA,P,2184673,5460690,10,NA
3042,ES-00130,15293327,15044764,1274803.99998924,4898792.99999866,168.801093080172,-45.9872387968892,2013-2017,CLAR,Clarity,m,0.158,0.496,0.64,1.16,1.49,1.517,2.26,NA,NA,2.9,NA,NA,Meets,NA,CD/L,CD,L,Pastoral,58,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.158,0.496,0.64,1.16,1.49,1.517,2.26,2.9,NA,Waimea Stream,Mandeville,Waimea Stream at Mandeville,Waimea Stream at Mandeville,ES,Waimea Stream at Mandeville,NA,P,2184673,5460690,NA,0.5
3043,ES-00130,15293327,15044764,1274803.99998924,4898792.99999866,168.801093080172,-45.9872387968892,2013-2017,TN,Total nitrogen,g/m3,2.25,3,3.05,3.75,4.7,4.7,6.55,NA,NA,7.9,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,2.25,3,3.05,3.75,4.7,4.7,6.55,7.9,NA,Waimea Stream,Mandeville,Waimea Stream at Mandeville,Waimea Stream at Mandeville,ES,Waimea Stream at Mandeville,NA,P,2184673,5460690,913,NA
3044,ES-00130,15293327,15044764,1274803.99998924,4898792.99999866,168.801093080172,-45.9872387968892,2013-2017,TURB,Turbidity,NTU,1.335,1.99,2.2,3.55,8.8,10.45,43,NA,NA,55,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,1.335,1.99,2.2,3.55,8.8,10.45,43,55,NA,Waimea Stream,Mandeville,Waimea Stream at Mandeville,Waimea Stream at Mandeville,ES,Waimea Stream at Mandeville,NA,P,2184673,5460690,1.3,NA
3045,ES-00130,15293327,15044764,1274803.99998924,4898792.99999866,168.801093080172,-45.9872387968892,2013-2017,TP,Total phosphorus,g/m3,0.019,0.0285,0.031,0.044,0.0605,0.0665,0.2,NA,NA,0.27,NA,NA,Does not meet,NA,CD/L,CD,L,Pastoral,60,0,0,NA,NA,No censored - no imputation required,No censored - no imputation required,TRUE,FALSE,FALSE,0.019,0.0285,0.031,0.044,0.0605,0.0665,0.2,0.27,NA,Waimea Stream,Mandeville,Waimea Stream at Mandeville,Waimea Stream at Mandeville,ES,Waimea Stream at Mandeville,NA,P,2184673,5460690,14,NA
